slice_type,slice_name,n_rows,augmented_mae,calibrated_mae,mae_delta_calibrated_minus_augmented,augmented_exact_pct,calibrated_exact_pct,exact_delta_calibrated_minus_augmented_pct,calibrated_wins_mae_pct,augmented_wins_mae_pct,bracket_lost_by_calibration_pct,bracket_gained_by_calibration_pct,augmented_signed_bias,calibrated_signed_bias,production_status
month_cp,2025-05|22:00,31,0.5083976109160576,0.6392445965026609,0.13084698558660332,67.74193548387096,51.61290322580645,-16.129032258064516,45.16129032258065,54.83870967741935,22.580645161290324,6.451612903225806,-0.04792401473747194,0.09796622135331785,EXPERIMENT_ONLY
month_cp,2025-05|23:00,31,0.5820968107242928,0.6392445965026609,0.05714778577836801,58.064516129032256,51.61290322580645,-6.451612903225806,51.61290322580645,48.38709677419355,22.580645161290324,16.129032258064516,0.12863360617404873,0.09796622135331785,EXPERIMENT_ONLY
month_cp,2025-06|20:00,30,0.8383603539945248,0.5651043771043768,-0.273255976890148,33.333333333333336,53.333333333333336,20.0,70.0,30.0,20.0,40.0,-0.009386155503530702,0.18810886644220007,EXPERIMENT_ONLY
month_cp,2025-06|21:00,30,0.8926180379078226,0.5651043771043768,-0.32751366080344557,26.666666666666668,53.333333333333336,26.666666666666668,73.33333333333333,26.666666666666668,20.0,46.666666666666664,0.04132525811952791,0.18810886644220007,EXPERIMENT_ONLY
month_cp,2025-06|22:00,30,0.922543742570214,0.5651043771043768,-0.3574393654658374,30.0,53.333333333333336,23.333333333333332,70.0,30.0,16.666666666666668,40.0,-0.27984682437925534,0.18810886644220007,EXPERIMENT_ONLY
month_cp,2025-06|23:00,30,0.9109749839135479,0.5651043771043768,-0.3458706068091709,33.333333333333336,53.333333333333336,20.0,70.0,30.0,16.666666666666668,36.666666666666664,-0.13378578006851458,0.18810886644220007,EXPERIMENT_ONLY
month_cp,2025-07|20:00,31,0.7463321620392818,0.656679157163028,-0.08965300487625352,54.83870967741935,51.61290322580645,-3.225806451612903,54.83870967741935,45.16129032258065,19.35483870967742,16.129032258064516,-0.06811991549330164,0.15066634082763106,EXPERIMENT_ONLY
month_cp,2025-07|21:00,31,0.6812121360396269,0.656679157163028,-0.02453297887659891,58.064516129032256,51.61290322580645,-6.451612903225806,51.61290322580645,48.38709677419355,19.35483870967742,12.903225806451612,0.05007961607812183,0.15066634082763106,EXPERIMENT_ONLY
month_cp,2025-07|22:00,31,0.6892023836934855,0.656679157163028,-0.03252322653045735,38.70967741935484,51.61290322580645,12.903225806451612,58.064516129032256,41.935483870967744,16.129032258064516,29.032258064516128,-0.11945517991778684,0.15066634082763106,EXPERIMENT_ONLY
month_cp,2025-07|23:00,31,0.6501384655558708,0.656679157163028,0.006540691607157391,48.38709677419355,51.61290322580645,3.225806451612903,48.38709677419355,51.61290322580645,19.35483870967742,22.580645161290324,0.02065642379529705,0.15066634082763106,EXPERIMENT_ONLY
month_cp,2025-08|20:00,31,0.8151933036427753,0.6826496144238077,-0.1325436892189675,41.935483870967744,48.38709677419355,6.451612903225806,58.064516129032256,41.935483870967744,19.35483870967742,25.806451612903224,-0.5838191913817141,-0.16069458021070926,EXPERIMENT_ONLY
