probe_id,station,source_id,endpoint,endpoint_url,model,variable_group,date_local,calendar_year,month,cp,cp_utc,target_valid_time_utc,selected_run_time_utc,selected_available_time_utc,selected_lead_h,causal_class,request_params_json,request_url,request_url_sha256,request_params_sha256,production_status,success,status_code,n_hourly_times,response_sha256,error
om_probe_00049,NZWN,historical_forecast_best_match,historical_forecast,https://historical-forecast-api.open-meteo.com/v1/forecast,best_match,initial_physical_tmax_set,2025-01-15,2025,2025-01,20:00,2025-01-15T07:00:00+00:00,2025-01-15T10:00:00+00:00,,,,seamless_historical_forecast,"{""end_date"": ""2025-01-15"", ""hourly"": ""temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""start_date"": ""2025-01-15"", ""timezone"": ""auto""}",https://historical-forecast-api.open-meteo.com/v1/forecast?end_date=2025-01-15&hourly=temperature_2m%2Cdew_point_2m%2Crelative_humidity_2m%2Csurface_pressure%2Cpressure_msl%2Ccloud_cover%2Ccloud_cover_low%2Ccloud_cover_mid%2Ccloud_cover_high%2Cwind_speed_10m%2Cwind_direction_10m%2Cwind_gusts_10m&latitude=-41.3272&longitude=174.8053&start_date=2025-01-15&timezone=auto,beb1553e7e5db77ca81b8afa0773ed9b547e6c1938a8b37cacab50fec3efad24,a94c5e5a3aa2c05ce31a4059519764e41a2844fd122d155654f0eff34839a607,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00050,NZWN,historical_forecast_best_match,historical_forecast,https://historical-forecast-api.open-meteo.com/v1/forecast,best_match,initial_physical_tmax_set,2025-01-15,2025,2025-01,21:00,2025-01-15T08:00:00+00:00,2025-01-15T10:00:00+00:00,,,,seamless_historical_forecast,"{""end_date"": ""2025-01-15"", ""hourly"": ""temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""start_date"": ""2025-01-15"", ""timezone"": ""auto""}",https://historical-forecast-api.open-meteo.com/v1/forecast?end_date=2025-01-15&hourly=temperature_2m%2Cdew_point_2m%2Crelative_humidity_2m%2Csurface_pressure%2Cpressure_msl%2Ccloud_cover%2Ccloud_cover_low%2Ccloud_cover_mid%2Ccloud_cover_high%2Cwind_speed_10m%2Cwind_direction_10m%2Cwind_gusts_10m&latitude=-41.3272&longitude=174.8053&start_date=2025-01-15&timezone=auto,beb1553e7e5db77ca81b8afa0773ed9b547e6c1938a8b37cacab50fec3efad24,a94c5e5a3aa2c05ce31a4059519764e41a2844fd122d155654f0eff34839a607,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00051,NZWN,historical_forecast_best_match,historical_forecast,https://historical-forecast-api.open-meteo.com/v1/forecast,best_match,initial_physical_tmax_set,2025-01-15,2025,2025-01,22:00,2025-01-15T09:00:00+00:00,2025-01-15T10:00:00+00:00,,,,seamless_historical_forecast,"{""end_date"": ""2025-01-15"", ""hourly"": ""temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""start_date"": ""2025-01-15"", ""timezone"": ""auto""}",https://historical-forecast-api.open-meteo.com/v1/forecast?end_date=2025-01-15&hourly=temperature_2m%2Cdew_point_2m%2Crelative_humidity_2m%2Csurface_pressure%2Cpressure_msl%2Ccloud_cover%2Ccloud_cover_low%2Ccloud_cover_mid%2Ccloud_cover_high%2Cwind_speed_10m%2Cwind_direction_10m%2Cwind_gusts_10m&latitude=-41.3272&longitude=174.8053&start_date=2025-01-15&timezone=auto,beb1553e7e5db77ca81b8afa0773ed9b547e6c1938a8b37cacab50fec3efad24,a94c5e5a3aa2c05ce31a4059519764e41a2844fd122d155654f0eff34839a607,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00052,NZWN,historical_forecast_best_match,historical_forecast,https://historical-forecast-api.open-meteo.com/v1/forecast,best_match,initial_physical_tmax_set,2025-01-15,2025,2025-01,23:00,2025-01-15T10:00:00+00:00,2025-01-15T10:00:00+00:00,,,,seamless_historical_forecast,"{""end_date"": ""2025-01-15"", ""hourly"": ""temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""start_date"": ""2025-01-15"", ""timezone"": ""auto""}",https://historical-forecast-api.open-meteo.com/v1/forecast?end_date=2025-01-15&hourly=temperature_2m%2Cdew_point_2m%2Crelative_humidity_2m%2Csurface_pressure%2Cpressure_msl%2Ccloud_cover%2Ccloud_cover_low%2Ccloud_cover_mid%2Ccloud_cover_high%2Cwind_speed_10m%2Cwind_direction_10m%2Cwind_gusts_10m&latitude=-41.3272&longitude=174.8053&start_date=2025-01-15&timezone=auto,beb1553e7e5db77ca81b8afa0773ed9b547e6c1938a8b37cacab50fec3efad24,a94c5e5a3aa2c05ce31a4059519764e41a2844fd122d155654f0eff34839a607,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00053,NZWN,historical_forecast_best_match,historical_forecast,https://historical-forecast-api.open-meteo.com/v1/forecast,best_match,initial_physical_tmax_set,2025-04-15,2025,2025-04,20:00,2025-04-15T08:00:00+00:00,2025-04-15T11:00:00+00:00,,,,seamless_historical_forecast,"{""end_date"": ""2025-04-15"", ""hourly"": ""temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""start_date"": ""2025-04-15"", ""timezone"": ""auto""}",https://historical-forecast-api.open-meteo.com/v1/forecast?end_date=2025-04-15&hourly=temperature_2m%2Cdew_point_2m%2Crelative_humidity_2m%2Csurface_pressure%2Cpressure_msl%2Ccloud_cover%2Ccloud_cover_low%2Ccloud_cover_mid%2Ccloud_cover_high%2Cwind_speed_10m%2Cwind_direction_10m%2Cwind_gusts_10m&latitude=-41.3272&longitude=174.8053&start_date=2025-04-15&timezone=auto,14f5ee4ef32a7a0e33cbfaa723b8c0216e46b7eb98c38bedc2f68428275d6748,aa2cf54e1b086cd2f9da6926bb1114a8fc83ae19e9eeea96d7846771e73f4e28,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00054,NZWN,historical_forecast_best_match,historical_forecast,https://historical-forecast-api.open-meteo.com/v1/forecast,best_match,initial_physical_tmax_set,2025-04-15,2025,2025-04,21:00,2025-04-15T09:00:00+00:00,2025-04-15T11:00:00+00:00,,,,seamless_historical_forecast,"{""end_date"": ""2025-04-15"", ""hourly"": ""temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""start_date"": ""2025-04-15"", ""timezone"": ""auto""}",https://historical-forecast-api.open-meteo.com/v1/forecast?end_date=2025-04-15&hourly=temperature_2m%2Cdew_point_2m%2Crelative_humidity_2m%2Csurface_pressure%2Cpressure_msl%2Ccloud_cover%2Ccloud_cover_low%2Ccloud_cover_mid%2Ccloud_cover_high%2Cwind_speed_10m%2Cwind_direction_10m%2Cwind_gusts_10m&latitude=-41.3272&longitude=174.8053&start_date=2025-04-15&timezone=auto,14f5ee4ef32a7a0e33cbfaa723b8c0216e46b7eb98c38bedc2f68428275d6748,aa2cf54e1b086cd2f9da6926bb1114a8fc83ae19e9eeea96d7846771e73f4e28,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00055,NZWN,historical_forecast_best_match,historical_forecast,https://historical-forecast-api.open-meteo.com/v1/forecast,best_match,initial_physical_tmax_set,2025-04-15,2025,2025-04,22:00,2025-04-15T10:00:00+00:00,2025-04-15T11:00:00+00:00,,,,seamless_historical_forecast,"{""end_date"": ""2025-04-15"", ""hourly"": ""temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""start_date"": ""2025-04-15"", ""timezone"": ""auto""}",https://historical-forecast-api.open-meteo.com/v1/forecast?end_date=2025-04-15&hourly=temperature_2m%2Cdew_point_2m%2Crelative_humidity_2m%2Csurface_pressure%2Cpressure_msl%2Ccloud_cover%2Ccloud_cover_low%2Ccloud_cover_mid%2Ccloud_cover_high%2Cwind_speed_10m%2Cwind_direction_10m%2Cwind_gusts_10m&latitude=-41.3272&longitude=174.8053&start_date=2025-04-15&timezone=auto,14f5ee4ef32a7a0e33cbfaa723b8c0216e46b7eb98c38bedc2f68428275d6748,aa2cf54e1b086cd2f9da6926bb1114a8fc83ae19e9eeea96d7846771e73f4e28,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00056,NZWN,historical_forecast_best_match,historical_forecast,https://historical-forecast-api.open-meteo.com/v1/forecast,best_match,initial_physical_tmax_set,2025-04-15,2025,2025-04,23:00,2025-04-15T11:00:00+00:00,2025-04-15T11:00:00+00:00,,,,seamless_historical_forecast,"{""end_date"": ""2025-04-15"", ""hourly"": ""temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""start_date"": ""2025-04-15"", ""timezone"": ""auto""}",https://historical-forecast-api.open-meteo.com/v1/forecast?end_date=2025-04-15&hourly=temperature_2m%2Cdew_point_2m%2Crelative_humidity_2m%2Csurface_pressure%2Cpressure_msl%2Ccloud_cover%2Ccloud_cover_low%2Ccloud_cover_mid%2Ccloud_cover_high%2Cwind_speed_10m%2Cwind_direction_10m%2Cwind_gusts_10m&latitude=-41.3272&longitude=174.8053&start_date=2025-04-15&timezone=auto,14f5ee4ef32a7a0e33cbfaa723b8c0216e46b7eb98c38bedc2f68428275d6748,aa2cf54e1b086cd2f9da6926bb1114a8fc83ae19e9eeea96d7846771e73f4e28,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00057,NZWN,historical_forecast_best_match,historical_forecast,https://historical-forecast-api.open-meteo.com/v1/forecast,best_match,initial_physical_tmax_set,2025-07-15,2025,2025-07,20:00,2025-07-15T08:00:00+00:00,2025-07-15T11:00:00+00:00,,,,seamless_historical_forecast,"{""end_date"": ""2025-07-15"", ""hourly"": ""temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""start_date"": ""2025-07-15"", ""timezone"": ""auto""}",https://historical-forecast-api.open-meteo.com/v1/forecast?end_date=2025-07-15&hourly=temperature_2m%2Cdew_point_2m%2Crelative_humidity_2m%2Csurface_pressure%2Cpressure_msl%2Ccloud_cover%2Ccloud_cover_low%2Ccloud_cover_mid%2Ccloud_cover_high%2Cwind_speed_10m%2Cwind_direction_10m%2Cwind_gusts_10m&latitude=-41.3272&longitude=174.8053&start_date=2025-07-15&timezone=auto,375e730cb0714f9a6847d335a8c986c580a5716c3df335449d27bbe9813fdd43,f817fcfe2bc2010c2e19b6895ce7eca005accfbbd467dc78a81007a0cb1cdd90,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00058,NZWN,historical_forecast_best_match,historical_forecast,https://historical-forecast-api.open-meteo.com/v1/forecast,best_match,initial_physical_tmax_set,2025-07-15,2025,2025-07,21:00,2025-07-15T09:00:00+00:00,2025-07-15T11:00:00+00:00,,,,seamless_historical_forecast,"{""end_date"": ""2025-07-15"", ""hourly"": ""temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""start_date"": ""2025-07-15"", ""timezone"": ""auto""}",https://historical-forecast-api.open-meteo.com/v1/forecast?end_date=2025-07-15&hourly=temperature_2m%2Cdew_point_2m%2Crelative_humidity_2m%2Csurface_pressure%2Cpressure_msl%2Ccloud_cover%2Ccloud_cover_low%2Ccloud_cover_mid%2Ccloud_cover_high%2Cwind_speed_10m%2Cwind_direction_10m%2Cwind_gusts_10m&latitude=-41.3272&longitude=174.8053&start_date=2025-07-15&timezone=auto,375e730cb0714f9a6847d335a8c986c580a5716c3df335449d27bbe9813fdd43,f817fcfe2bc2010c2e19b6895ce7eca005accfbbd467dc78a81007a0cb1cdd90,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00059,NZWN,historical_forecast_best_match,historical_forecast,https://historical-forecast-api.open-meteo.com/v1/forecast,best_match,initial_physical_tmax_set,2025-07-15,2025,2025-07,22:00,2025-07-15T10:00:00+00:00,2025-07-15T11:00:00+00:00,,,,seamless_historical_forecast,"{""end_date"": ""2025-07-15"", ""hourly"": ""temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""start_date"": ""2025-07-15"", ""timezone"": ""auto""}",https://historical-forecast-api.open-meteo.com/v1/forecast?end_date=2025-07-15&hourly=temperature_2m%2Cdew_point_2m%2Crelative_humidity_2m%2Csurface_pressure%2Cpressure_msl%2Ccloud_cover%2Ccloud_cover_low%2Ccloud_cover_mid%2Ccloud_cover_high%2Cwind_speed_10m%2Cwind_direction_10m%2Cwind_gusts_10m&latitude=-41.3272&longitude=174.8053&start_date=2025-07-15&timezone=auto,375e730cb0714f9a6847d335a8c986c580a5716c3df335449d27bbe9813fdd43,f817fcfe2bc2010c2e19b6895ce7eca005accfbbd467dc78a81007a0cb1cdd90,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00060,NZWN,historical_forecast_best_match,historical_forecast,https://historical-forecast-api.open-meteo.com/v1/forecast,best_match,initial_physical_tmax_set,2025-07-15,2025,2025-07,23:00,2025-07-15T11:00:00+00:00,2025-07-15T11:00:00+00:00,,,,seamless_historical_forecast,"{""end_date"": ""2025-07-15"", ""hourly"": ""temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""start_date"": ""2025-07-15"", ""timezone"": ""auto""}",https://historical-forecast-api.open-meteo.com/v1/forecast?end_date=2025-07-15&hourly=temperature_2m%2Cdew_point_2m%2Crelative_humidity_2m%2Csurface_pressure%2Cpressure_msl%2Ccloud_cover%2Ccloud_cover_low%2Ccloud_cover_mid%2Ccloud_cover_high%2Cwind_speed_10m%2Cwind_direction_10m%2Cwind_gusts_10m&latitude=-41.3272&longitude=174.8053&start_date=2025-07-15&timezone=auto,375e730cb0714f9a6847d335a8c986c580a5716c3df335449d27bbe9813fdd43,f817fcfe2bc2010c2e19b6895ce7eca005accfbbd467dc78a81007a0cb1cdd90,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00061,NZWN,historical_forecast_best_match,historical_forecast,https://historical-forecast-api.open-meteo.com/v1/forecast,best_match,initial_physical_tmax_set,2025-10-15,2025,2025-10,20:00,2025-10-15T07:00:00+00:00,2025-10-15T10:00:00+00:00,,,,seamless_historical_forecast,"{""end_date"": ""2025-10-15"", ""hourly"": ""temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""start_date"": ""2025-10-15"", ""timezone"": ""auto""}",https://historical-forecast-api.open-meteo.com/v1/forecast?end_date=2025-10-15&hourly=temperature_2m%2Cdew_point_2m%2Crelative_humidity_2m%2Csurface_pressure%2Cpressure_msl%2Ccloud_cover%2Ccloud_cover_low%2Ccloud_cover_mid%2Ccloud_cover_high%2Cwind_speed_10m%2Cwind_direction_10m%2Cwind_gusts_10m&latitude=-41.3272&longitude=174.8053&start_date=2025-10-15&timezone=auto,005d0ef2adf43944abc2a6068f9ee67fa824bd6c9f2084b59ccce2eade6a14c2,469646a9979a2209246f752b16a5584d60832c87145d4f2fae9ca5d32398dd98,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00062,NZWN,historical_forecast_best_match,historical_forecast,https://historical-forecast-api.open-meteo.com/v1/forecast,best_match,initial_physical_tmax_set,2025-10-15,2025,2025-10,21:00,2025-10-15T08:00:00+00:00,2025-10-15T10:00:00+00:00,,,,seamless_historical_forecast,"{""end_date"": ""2025-10-15"", ""hourly"": ""temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""start_date"": ""2025-10-15"", ""timezone"": ""auto""}",https://historical-forecast-api.open-meteo.com/v1/forecast?end_date=2025-10-15&hourly=temperature_2m%2Cdew_point_2m%2Crelative_humidity_2m%2Csurface_pressure%2Cpressure_msl%2Ccloud_cover%2Ccloud_cover_low%2Ccloud_cover_mid%2Ccloud_cover_high%2Cwind_speed_10m%2Cwind_direction_10m%2Cwind_gusts_10m&latitude=-41.3272&longitude=174.8053&start_date=2025-10-15&timezone=auto,005d0ef2adf43944abc2a6068f9ee67fa824bd6c9f2084b59ccce2eade6a14c2,469646a9979a2209246f752b16a5584d60832c87145d4f2fae9ca5d32398dd98,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00063,NZWN,historical_forecast_best_match,historical_forecast,https://historical-forecast-api.open-meteo.com/v1/forecast,best_match,initial_physical_tmax_set,2025-10-15,2025,2025-10,22:00,2025-10-15T09:00:00+00:00,2025-10-15T10:00:00+00:00,,,,seamless_historical_forecast,"{""end_date"": ""2025-10-15"", ""hourly"": ""temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""start_date"": ""2025-10-15"", ""timezone"": ""auto""}",https://historical-forecast-api.open-meteo.com/v1/forecast?end_date=2025-10-15&hourly=temperature_2m%2Cdew_point_2m%2Crelative_humidity_2m%2Csurface_pressure%2Cpressure_msl%2Ccloud_cover%2Ccloud_cover_low%2Ccloud_cover_mid%2Ccloud_cover_high%2Cwind_speed_10m%2Cwind_direction_10m%2Cwind_gusts_10m&latitude=-41.3272&longitude=174.8053&start_date=2025-10-15&timezone=auto,005d0ef2adf43944abc2a6068f9ee67fa824bd6c9f2084b59ccce2eade6a14c2,469646a9979a2209246f752b16a5584d60832c87145d4f2fae9ca5d32398dd98,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00064,NZWN,historical_forecast_best_match,historical_forecast,https://historical-forecast-api.open-meteo.com/v1/forecast,best_match,initial_physical_tmax_set,2025-10-15,2025,2025-10,23:00,2025-10-15T10:00:00+00:00,2025-10-15T10:00:00+00:00,,,,seamless_historical_forecast,"{""end_date"": ""2025-10-15"", ""hourly"": ""temperature_2m,dew_point_2m,relative_humidity_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""start_date"": ""2025-10-15"", ""timezone"": ""auto""}",https://historical-forecast-api.open-meteo.com/v1/forecast?end_date=2025-10-15&hourly=temperature_2m%2Cdew_point_2m%2Crelative_humidity_2m%2Csurface_pressure%2Cpressure_msl%2Ccloud_cover%2Ccloud_cover_low%2Ccloud_cover_mid%2Ccloud_cover_high%2Cwind_speed_10m%2Cwind_direction_10m%2Cwind_gusts_10m&latitude=-41.3272&longitude=174.8053&start_date=2025-10-15&timezone=auto,005d0ef2adf43944abc2a6068f9ee67fa824bd6c9f2084b59ccce2eade6a14c2,469646a9979a2209246f752b16a5584d60832c87145d4f2fae9ca5d32398dd98,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00065,NZWN,previous_runs_gfs_temperature,previous_runs,https://previous-runs-api.open-meteo.com/v1/forecast,gfs_seamless,initial_physical_tmax_set,2022-01-15,2022,2022-01,20:00,2022-01-15T07:00:00+00:00,2022-01-15T10:00:00+00:00,,,,fixed_lead_forecast,"{""end_date"": ""2022-01-15"", ""hourly"": ""temperature_2m_previous_day1,dew_point_2m_previous_day1,cloud_cover_previous_day1,cloud_cover_low_previous_day1,pressure_msl_previous_day1,wind_speed_10m_previous_day1,wind_gusts_10m_previous_day1,wind_direction_10m_previous_day1"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""models"": ""gfs_seamless"", ""start_date"": ""2022-01-15"", ""timezone"": ""auto""}",https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2022-01-15&hourly=temperature_2m_previous_day1%2Cdew_point_2m_previous_day1%2Ccloud_cover_previous_day1%2Ccloud_cover_low_previous_day1%2Cpressure_msl_previous_day1%2Cwind_speed_10m_previous_day1%2Cwind_gusts_10m_previous_day1%2Cwind_direction_10m_previous_day1&latitude=-41.3272&longitude=174.8053&models=gfs_seamless&start_date=2022-01-15&timezone=auto,a352aadd349c88a0c04c755da2eda229289e004a3dd1fa6ca984988ab92557c2,d819488df03315abaa019e4164e8a3ca69ac0aadb8da8c1194444bcdbf8cb5b9,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00066,NZWN,previous_runs_gfs_temperature,previous_runs,https://previous-runs-api.open-meteo.com/v1/forecast,gfs_seamless,initial_physical_tmax_set,2022-01-15,2022,2022-01,21:00,2022-01-15T08:00:00+00:00,2022-01-15T10:00:00+00:00,,,,fixed_lead_forecast,"{""end_date"": ""2022-01-15"", ""hourly"": ""temperature_2m_previous_day1,dew_point_2m_previous_day1,cloud_cover_previous_day1,cloud_cover_low_previous_day1,pressure_msl_previous_day1,wind_speed_10m_previous_day1,wind_gusts_10m_previous_day1,wind_direction_10m_previous_day1"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""models"": ""gfs_seamless"", ""start_date"": ""2022-01-15"", ""timezone"": ""auto""}",https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2022-01-15&hourly=temperature_2m_previous_day1%2Cdew_point_2m_previous_day1%2Ccloud_cover_previous_day1%2Ccloud_cover_low_previous_day1%2Cpressure_msl_previous_day1%2Cwind_speed_10m_previous_day1%2Cwind_gusts_10m_previous_day1%2Cwind_direction_10m_previous_day1&latitude=-41.3272&longitude=174.8053&models=gfs_seamless&start_date=2022-01-15&timezone=auto,a352aadd349c88a0c04c755da2eda229289e004a3dd1fa6ca984988ab92557c2,d819488df03315abaa019e4164e8a3ca69ac0aadb8da8c1194444bcdbf8cb5b9,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00067,NZWN,previous_runs_gfs_temperature,previous_runs,https://previous-runs-api.open-meteo.com/v1/forecast,gfs_seamless,initial_physical_tmax_set,2022-01-15,2022,2022-01,22:00,2022-01-15T09:00:00+00:00,2022-01-15T10:00:00+00:00,,,,fixed_lead_forecast,"{""end_date"": ""2022-01-15"", ""hourly"": ""temperature_2m_previous_day1,dew_point_2m_previous_day1,cloud_cover_previous_day1,cloud_cover_low_previous_day1,pressure_msl_previous_day1,wind_speed_10m_previous_day1,wind_gusts_10m_previous_day1,wind_direction_10m_previous_day1"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""models"": ""gfs_seamless"", ""start_date"": ""2022-01-15"", ""timezone"": ""auto""}",https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2022-01-15&hourly=temperature_2m_previous_day1%2Cdew_point_2m_previous_day1%2Ccloud_cover_previous_day1%2Ccloud_cover_low_previous_day1%2Cpressure_msl_previous_day1%2Cwind_speed_10m_previous_day1%2Cwind_gusts_10m_previous_day1%2Cwind_direction_10m_previous_day1&latitude=-41.3272&longitude=174.8053&models=gfs_seamless&start_date=2022-01-15&timezone=auto,a352aadd349c88a0c04c755da2eda229289e004a3dd1fa6ca984988ab92557c2,d819488df03315abaa019e4164e8a3ca69ac0aadb8da8c1194444bcdbf8cb5b9,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
om_probe_00068,NZWN,previous_runs_gfs_temperature,previous_runs,https://previous-runs-api.open-meteo.com/v1/forecast,gfs_seamless,initial_physical_tmax_set,2022-01-15,2022,2022-01,23:00,2022-01-15T10:00:00+00:00,2022-01-15T10:00:00+00:00,,,,fixed_lead_forecast,"{""end_date"": ""2022-01-15"", ""hourly"": ""temperature_2m_previous_day1,dew_point_2m_previous_day1,cloud_cover_previous_day1,cloud_cover_low_previous_day1,pressure_msl_previous_day1,wind_speed_10m_previous_day1,wind_gusts_10m_previous_day1,wind_direction_10m_previous_day1"", ""latitude"": -41.3272, ""longitude"": 174.8053, ""models"": ""gfs_seamless"", ""start_date"": ""2022-01-15"", ""timezone"": ""auto""}",https://previous-runs-api.open-meteo.com/v1/forecast?end_date=2022-01-15&hourly=temperature_2m_previous_day1%2Cdew_point_2m_previous_day1%2Ccloud_cover_previous_day1%2Ccloud_cover_low_previous_day1%2Cpressure_msl_previous_day1%2Cwind_speed_10m_previous_day1%2Cwind_gusts_10m_previous_day1%2Cwind_direction_10m_previous_day1&latitude=-41.3272&longitude=174.8053&models=gfs_seamless&start_date=2022-01-15&timezone=auto,a352aadd349c88a0c04c755da2eda229289e004a3dd1fa6ca984988ab92557c2,d819488df03315abaa019e4164e8a3ca69ac0aadb8da8c1194444bcdbf8cb5b9,EXPERIMENT_ONLY,false,,0,,plan_only_not_requested
