policy_id,n_days,n_cp_rows,mae,exact_bracket_pct,any_cp_exact_pct,cp23_exact_pct,production_status,slice_type,slice_name
always_season,31,31,0.6826496144238077,48.38709677419355,48.38709677419355,,EXPERIMENT_ONLY,month_cp,2025-08|22:00
selected_policy,31,31,0.702437275985663,45.16129032258065,45.16129032258065,,EXPERIMENT_ONLY,month_cp,2025-08|22:00
always_augmented,31,31,0.8989553132239597,22.580645161290324,22.580645161290324,22.580645161290324,EXPERIMENT_ONLY,month_cp,2025-08|23:00
always_recent,31,31,0.702437275985663,45.16129032258065,45.16129032258065,45.16129032258065,EXPERIMENT_ONLY,month_cp,2025-08|23:00
always_season,31,31,0.6826496144238077,48.38709677419355,48.38709677419355,48.38709677419355,EXPERIMENT_ONLY,month_cp,2025-08|23:00
selected_policy,31,31,0.702437275985663,45.16129032258065,45.16129032258065,45.16129032258065,EXPERIMENT_ONLY,month_cp,2025-08|23:00
always_augmented,30,30,0.8941068630153651,30.0,30.0,,EXPERIMENT_ONLY,month_cp,2025-09|20:00
always_recent,30,30,0.7087333333333332,40.0,40.0,,EXPERIMENT_ONLY,month_cp,2025-09|20:00
always_season,30,30,0.5548582766439909,60.0,60.0,,EXPERIMENT_ONLY,month_cp,2025-09|20:00
selected_policy,30,30,0.7087333333333332,40.0,40.0,,EXPERIMENT_ONLY,month_cp,2025-09|20:00
always_augmented,30,30,0.8152962657979502,36.666666666666664,36.666666666666664,,EXPERIMENT_ONLY,month_cp,2025-09|21:00
always_recent,30,30,0.7087333333333332,40.0,40.0,,EXPERIMENT_ONLY,month_cp,2025-09|21:00
always_season,30,30,0.5548582766439909,60.0,60.0,,EXPERIMENT_ONLY,month_cp,2025-09|21:00
selected_policy,30,30,0.7087333333333332,40.0,40.0,,EXPERIMENT_ONLY,month_cp,2025-09|21:00
always_augmented,30,30,0.7155716066161961,36.666666666666664,36.666666666666664,,EXPERIMENT_ONLY,month_cp,2025-09|22:00
always_recent,30,30,0.7087333333333332,40.0,40.0,,EXPERIMENT_ONLY,month_cp,2025-09|22:00
always_season,30,30,0.5548582766439909,60.0,60.0,,EXPERIMENT_ONLY,month_cp,2025-09|22:00
selected_policy,30,30,0.7087333333333332,40.0,40.0,,EXPERIMENT_ONLY,month_cp,2025-09|22:00
always_augmented,30,30,0.7357033741392071,40.0,40.0,40.0,EXPERIMENT_ONLY,month_cp,2025-09|23:00
always_recent,30,30,0.7087333333333332,40.0,40.0,40.0,EXPERIMENT_ONLY,month_cp,2025-09|23:00
always_season,30,30,0.5548582766439909,60.0,60.0,60.0,EXPERIMENT_ONLY,month_cp,2025-09|23:00
selected_policy,30,30,0.7087333333333332,40.0,40.0,40.0,EXPERIMENT_ONLY,month_cp,2025-09|23:00
always_augmented,31,31,0.6087354045850791,51.61290322580645,51.61290322580645,,EXPERIMENT_ONLY,month_cp,2025-10|20:00
always_recent,31,31,0.5135627240143367,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2025-10|20:00
always_season,31,31,0.4725806451612901,58.064516129032256,58.064516129032256,,EXPERIMENT_ONLY,month_cp,2025-10|20:00
selected_policy,31,31,0.5135627240143367,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2025-10|20:00
always_augmented,31,31,0.8218028341992185,38.70967741935484,38.70967741935484,,EXPERIMENT_ONLY,month_cp,2025-10|21:00
always_recent,31,31,0.5135627240143367,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2025-10|21:00
always_season,31,31,0.4725806451612901,58.064516129032256,58.064516129032256,,EXPERIMENT_ONLY,month_cp,2025-10|21:00
selected_policy,31,31,0.5135627240143367,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2025-10|21:00
always_augmented,31,31,0.8109545767889658,38.70967741935484,38.70967741935484,,EXPERIMENT_ONLY,month_cp,2025-10|22:00
always_recent,31,31,0.5135627240143367,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2025-10|22:00
always_season,31,31,0.4725806451612901,58.064516129032256,58.064516129032256,,EXPERIMENT_ONLY,month_cp,2025-10|22:00
selected_policy,31,31,0.5135627240143367,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2025-10|22:00
always_augmented,31,31,0.822723764767961,41.935483870967744,41.935483870967744,41.935483870967744,EXPERIMENT_ONLY,month_cp,2025-10|23:00
always_recent,31,31,0.5135627240143367,54.83870967741935,54.83870967741935,54.83870967741935,EXPERIMENT_ONLY,month_cp,2025-10|23:00
always_season,31,31,0.4725806451612901,58.064516129032256,58.064516129032256,58.064516129032256,EXPERIMENT_ONLY,month_cp,2025-10|23:00
selected_policy,31,31,0.5135627240143367,54.83870967741935,54.83870967741935,54.83870967741935,EXPERIMENT_ONLY,month_cp,2025-10|23:00
always_augmented,30,30,0.8136235451204009,40.0,40.0,,EXPERIMENT_ONLY,month_cp,2025-11|20:00
always_recent,30,30,0.680488888888889,46.666666666666664,46.666666666666664,,EXPERIMENT_ONLY,month_cp,2025-11|20:00
always_season,30,30,0.6558956916099774,46.666666666666664,46.666666666666664,,EXPERIMENT_ONLY,month_cp,2025-11|20:00
selected_policy,30,30,0.680488888888889,46.666666666666664,46.666666666666664,,EXPERIMENT_ONLY,month_cp,2025-11|20:00
always_augmented,30,30,0.8371832011552789,33.333333333333336,33.333333333333336,,EXPERIMENT_ONLY,month_cp,2025-11|21:00
always_recent,30,30,0.680488888888889,46.666666666666664,46.666666666666664,,EXPERIMENT_ONLY,month_cp,2025-11|21:00
always_season,30,30,0.6558956916099774,46.666666666666664,46.666666666666664,,EXPERIMENT_ONLY,month_cp,2025-11|21:00
selected_policy,30,30,0.680488888888889,46.666666666666664,46.666666666666664,,EXPERIMENT_ONLY,month_cp,2025-11|21:00
always_augmented,30,30,0.7911383295602512,40.0,40.0,,EXPERIMENT_ONLY,month_cp,2025-11|22:00
always_recent,30,30,0.680488888888889,46.666666666666664,46.666666666666664,,EXPERIMENT_ONLY,month_cp,2025-11|22:00
always_season,30,30,0.6558956916099774,46.666666666666664,46.666666666666664,,EXPERIMENT_ONLY,month_cp,2025-11|22:00
selected_policy,30,30,0.680488888888889,46.666666666666664,46.666666666666664,,EXPERIMENT_ONLY,month_cp,2025-11|22:00
always_augmented,30,30,0.7784647305600038,40.0,40.0,40.0,EXPERIMENT_ONLY,month_cp,2025-11|23:00
always_recent,30,30,0.680488888888889,46.666666666666664,46.666666666666664,46.666666666666664,EXPERIMENT_ONLY,month_cp,2025-11|23:00
always_season,30,30,0.6558956916099774,46.666666666666664,46.666666666666664,46.666666666666664,EXPERIMENT_ONLY,month_cp,2025-11|23:00
selected_policy,30,30,0.680488888888889,46.666666666666664,46.666666666666664,46.666666666666664,EXPERIMENT_ONLY,month_cp,2025-11|23:00
always_augmented,31,31,0.905192012876929,25.806451612903224,25.806451612903224,,EXPERIMENT_ONLY,month_cp,2025-12|20:00
always_recent,31,31,0.7404731182795696,51.61290322580645,51.61290322580645,,EXPERIMENT_ONLY,month_cp,2025-12|20:00
always_season,31,31,0.7650537634408601,38.70967741935484,38.70967741935484,,EXPERIMENT_ONLY,month_cp,2025-12|20:00
selected_policy,31,31,0.7404731182795696,51.61290322580645,51.61290322580645,,EXPERIMENT_ONLY,month_cp,2025-12|20:00
always_augmented,31,31,0.8559945700260506,35.483870967741936,35.483870967741936,,EXPERIMENT_ONLY,month_cp,2025-12|21:00
always_recent,31,31,0.7404731182795696,51.61290322580645,51.61290322580645,,EXPERIMENT_ONLY,month_cp,2025-12|21:00
always_season,31,31,0.7650537634408601,38.70967741935484,38.70967741935484,,EXPERIMENT_ONLY,month_cp,2025-12|21:00
selected_policy,31,31,0.7404731182795696,51.61290322580645,51.61290322580645,,EXPERIMENT_ONLY,month_cp,2025-12|21:00
always_augmented,31,31,0.7608878192154684,38.70967741935484,38.70967741935484,,EXPERIMENT_ONLY,month_cp,2025-12|22:00
always_recent,31,31,0.7404731182795696,51.61290322580645,51.61290322580645,,EXPERIMENT_ONLY,month_cp,2025-12|22:00
always_season,31,31,0.7650537634408601,38.70967741935484,38.70967741935484,,EXPERIMENT_ONLY,month_cp,2025-12|22:00
selected_policy,31,31,0.7404731182795696,51.61290322580645,51.61290322580645,,EXPERIMENT_ONLY,month_cp,2025-12|22:00
always_augmented,31,31,0.7543810455065914,41.935483870967744,41.935483870967744,41.935483870967744,EXPERIMENT_ONLY,month_cp,2025-12|23:00
always_recent,31,31,0.7404731182795696,51.61290322580645,51.61290322580645,51.61290322580645,EXPERIMENT_ONLY,month_cp,2025-12|23:00
always_season,31,31,0.7650537634408601,38.70967741935484,38.70967741935484,38.70967741935484,EXPERIMENT_ONLY,month_cp,2025-12|23:00
selected_policy,31,31,0.7404731182795696,51.61290322580645,51.61290322580645,51.61290322580645,EXPERIMENT_ONLY,month_cp,2025-12|23:00
always_augmented,712,2848,0.8239070054268857,39.29073033707865,59.26966292134831,40.58988764044944,EXPERIMENT_ONLY,overall,overall
always_recent,712,2848,0.7726236579275905,40.449438202247194,40.449438202247194,40.449438202247194,EXPERIMENT_ONLY,overall,overall
always_season,712,2848,0.7615943037923374,42.41573033707865,42.41573033707865,42.41573033707865,EXPERIMENT_ONLY,overall,overall
selected_policy,712,2848,0.7834939053455907,40.58988764044944,40.58988764044944,40.58988764044944,EXPERIMENT_ONLY,overall,overall
always_augmented,347,1388,0.8419277395321766,37.10374639769452,56.48414985590778,38.90489913544668,EXPERIMENT_ONLY,year,2024
always_recent,347,1388,0.7166820365033622,42.363112391930834,42.363112391930834,42.363112391930834,EXPERIMENT_ONLY,year,2024
always_season,347,1388,0.7389864058451955,42.65129682997118,42.65129682997118,42.65129682997118,EXPERIMENT_ONLY,year,2024
selected_policy,347,1388,0.7389864058451955,42.65129682997118,42.65129682997118,42.65129682997118,EXPERIMENT_ONLY,year,2024
always_augmented,365,1460,0.806774965058294,41.36986301369863,61.917808219178085,42.19178082191781,EXPERIMENT_ONLY,year,2025
always_recent,365,1460,0.8258065144596652,38.63013698630137,38.63013698630137,38.63013698630137,EXPERIMENT_ONLY,year,2025
always_season,365,1460,0.7830872917037301,42.19178082191781,42.19178082191781,42.19178082191781,EXPERIMENT_ONLY,year,2025
selected_policy,365,1460,0.8258065144596652,38.63013698630137,38.63013698630137,38.63013698630137,EXPERIMENT_ONLY,year,2025
always_augmented,277,1073,0.8745893662017227,34.01677539608574,51.624548736462096,34.55882352941177,EXPERIMENT_ONLY,year_regime,2024|macro_non_southerly
always_recent,277,1073,0.7148953091022056,41.47250698974837,41.51624548736462,41.911764705882355,EXPERIMENT_ONLY,year_regime,2024|macro_non_southerly
always_season,277,1073,0.7394531992807853,42.124883504193846,42.59927797833935,42.64705882352941,EXPERIMENT_ONLY,year_regime,2024|macro_non_southerly
selected_policy,277,1073,0.7394531992807853,42.124883504193846,42.59927797833935,42.64705882352941,EXPERIMENT_ONLY,year_regime,2024|macro_non_southerly
always_augmented,89,315,0.7306708334482941,47.61904761904762,60.674157303370784,54.666666666666664,EXPERIMENT_ONLY,year_regime,2024|macro_southerly_flow
always_recent,89,315,0.7227682539682541,45.3968253968254,44.943820224719104,44.0,EXPERIMENT_ONLY,year_regime,2024|macro_southerly_flow
always_season,89,315,0.7373963443963443,44.44444444444444,46.06741573033708,42.666666666666664,EXPERIMENT_ONLY,year_regime,2024|macro_southerly_flow
selected_policy,89,315,0.7373963443963443,44.44444444444444,46.06741573033708,42.666666666666664,EXPERIMENT_ONLY,year_regime,2024|macro_southerly_flow
always_augmented,265,1020,0.8025825490143363,41.470588235294116,60.37735849056604,42.745098039215684,EXPERIMENT_ONLY,year_regime,2025|macro_non_southerly
always_recent,265,1020,0.8603027450980394,35.588235294117645,35.84905660377358,36.07843137254902,EXPERIMENT_ONLY,year_regime,2025|macro_non_southerly
always_season,265,1020,0.7716312378486747,39.509803921568626,39.24528301886792,40.0,EXPERIMENT_ONLY,year_regime,2025|macro_non_southerly
selected_policy,265,1020,0.8603027450980394,35.588235294117645,35.84905660377358,36.07843137254902,EXPERIMENT_ONLY,year_regime,2025|macro_non_southerly
always_augmented,121,440,0.8164937477056504,41.13636363636363,57.85123966942149,40.90909090909091,EXPERIMENT_ONLY,year_regime,2025|macro_southerly_flow
always_recent,121,440,0.7458379797979797,45.68181818181818,45.45454545454545,44.54545454545455,EXPERIMENT_ONLY,year_regime,2025|macro_southerly_flow
always_season,121,440,0.8096445074586308,48.40909090909091,47.107438016528924,47.27272727272727,EXPERIMENT_ONLY,year_regime,2025|macro_southerly_flow
selected_policy,121,440,0.7458379797979797,45.68181818181818,45.45454545454545,44.54545454545455,EXPERIMENT_ONLY,year_regime,2025|macro_southerly_flow
