iteration_id,iteration_label,month,cp,n_cp_rows,exact_bracket_rows,exact_bracket_pct,mae,production_status
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-04,20:00,30,10,33.33333333333333,0.9931837901249788,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-04,21:00,30,11,36.666666666666664,1.0218078276507638,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-04,22:00,30,8,26.666666666666668,1.0742537619694832,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-04,23:00,30,6,20.0,1.1384185589216296,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-05,20:00,31,8,25.806451612903224,1.1356153012315955,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-05,21:00,31,6,19.35483870967742,1.0613150671049096,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-05,22:00,31,10,32.25806451612903,0.8840065666177331,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-05,23:00,31,10,32.25806451612903,0.8842943564869827,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-06,20:00,30,8,26.666666666666668,1.2172606299284958,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-06,21:00,30,8,26.666666666666668,1.2142114945131135,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-06,22:00,30,13,43.333333333333336,0.8983321633672371,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-06,23:00,30,13,43.333333333333336,0.8907350830719939,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-07,20:00,31,10,32.25806451612903,1.091576954268201,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-07,21:00,31,12,38.70967741935484,1.060610342384901,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-07,22:00,31,10,32.25806451612903,0.9104866443425474,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-07,23:00,31,10,32.25806451612903,0.8768571062881744,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-08,20:00,31,10,32.25806451612903,1.0676861276551484,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-08,21:00,31,9,29.03225806451613,1.076187088161744,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-08,22:00,31,7,22.58064516129032,1.1711924703259706,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-08,23:00,31,7,22.58064516129032,1.1723812744180102,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-09,20:00,30,9,30.0,1.1054244414455041,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-09,21:00,30,9,30.0,1.1267009089419793,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-09,22:00,30,4,13.333333333333334,1.2192832381224088,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-09,23:00,30,5,16.666666666666664,1.1539547576510756,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-10,20:00,31,8,25.806451612903224,1.2835302667646389,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-10,21:00,31,9,29.03225806451613,1.000280249150343,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-10,22:00,31,10,32.25806451612903,0.9150337421261545,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-10,23:00,31,9,29.03225806451613,0.925802592870886,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-11,20:00,30,6,20.0,1.2073964232410006,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-11,21:00,30,8,26.666666666666668,0.9427786179343223,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-11,22:00,30,9,30.0,0.959903413409874,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-11,23:00,30,10,33.33333333333333,0.9509923415362082,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-12,20:00,31,8,25.806451612903224,1.4543768134819641,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-12,21:00,31,10,32.25806451612903,1.233482468631391,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-12,22:00,31,11,35.483870967741936,1.1239027808404212,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-12,23:00,31,9,29.03225806451613,1.1490617693825667,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-01,20:00,31,7,22.58064516129032,1.6761173982624622,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-01,21:00,31,11,35.483870967741936,1.5472399042045393,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-01,22:00,31,8,25.806451612903224,1.5253706411564176,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-01,23:00,31,11,35.483870967741936,1.4715869059989253,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-02,20:00,28,6,21.428571428571427,1.468059174718851,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-02,21:00,28,3,10.714285714285714,1.2625910506919242,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-02,22:00,28,6,21.428571428571427,1.2185498971754656,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-02,23:00,28,6,21.428571428571427,1.2201587588667497,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-03,20:00,31,4,12.903225806451612,1.589940506922398,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-03,21:00,31,9,29.03225806451613,1.3555957271933599,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-03,22:00,31,11,35.483870967741936,1.310079869738695,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-03,23:00,31,12,38.70967741935484,1.274618474377739,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-04,20:00,30,6,20.0,1.1932183876856095,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-04,21:00,30,7,23.333333333333332,1.1941565402577232,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-04,22:00,30,11,36.666666666666664,1.0329281173904128,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-04,23:00,30,10,33.33333333333333,1.0709683753029389,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-05,20:00,31,13,41.935483870967744,0.8645120202729437,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-05,21:00,31,12,38.70967741935484,0.8969939495709964,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-05,22:00,31,12,38.70967741935484,0.8599157046014138,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-05,23:00,31,10,32.25806451612903,0.8582157157623006,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-06,20:00,30,10,33.33333333333333,1.4233248934527754,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-06,21:00,30,8,26.666666666666668,1.4108947240511929,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-06,22:00,30,10,33.33333333333333,1.323319348416807,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2025-06,23:00,30,10,33.33333333333333,1.3673380136410487,EXPERIMENT_ONLY
