date_local,cp,candidate_id,prediction,actual_tmax,error,absolute_error,squared_error,actual_bracket,pred_bracket,exact_bracket,n_provider_families,binary_macro_regime_label,month_bucket,season_bucket,calibration_window_days,calibration_bucket_type,calibration_bucket,bias_adjustment,bias_samples,calibration_status,fallback_reason,production_status
2022-01-03,21:00,om_family_regime_bias_corrected,22.65,26.0,-3.3500000000000014,3.3500000000000014,11.222500000000009,26,23,false,2,macro_non_southerly,01,DJF,30,binary_macro_regime_label,macro_non_southerly,0.0,8,fallback_insufficient_regime_support,insufficient_regime_support,EXPERIMENT_ONLY
2022-01-03,21:00,om_family_season_bias_corrected,22.65,26.0,-3.3500000000000014,3.3500000000000014,11.222500000000009,26,23,false,2,macro_non_southerly,01,DJF,730,season,DJF,0.0,8,fallback_raw_family_mean,insufficient_season_support,EXPERIMENT_ONLY
2022-01-03,21:00,om_gfs_previous_runs_raw,22.2,26.0,-3.8000000000000007,3.8000000000000007,14.440000000000005,26,22,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,0,raw_gfs,"",EXPERIMENT_ONLY
2022-01-03,22:00,om_family_inverse_mae_weighted,22.570093457943923,26.0,-3.4299065420560773,3.4299065420560773,11.764258887239077,26,23,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,16,inverse_mae_weighted,"",EXPERIMENT_ONLY
2022-01-03,22:00,om_family_mean_raw,22.65,26.0,-3.3500000000000014,3.3500000000000014,11.222500000000009,26,23,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,0,raw_family_dedup,"",EXPERIMENT_ONLY
2022-01-03,22:00,om_family_median_raw,22.65,26.0,-3.3500000000000014,3.3500000000000014,11.222500000000009,26,23,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,0,raw_family_dedup,"",EXPERIMENT_ONLY
2022-01-03,22:00,om_family_month_bias_corrected,22.65,26.0,-3.3500000000000014,3.3500000000000014,11.222500000000009,26,23,false,2,macro_non_southerly,01,DJF,730,month,01,0.0,8,fallback_raw_family_mean,insufficient_month_support,EXPERIMENT_ONLY
2022-01-03,22:00,om_family_recent_bias_corrected,22.65,26.0,-3.3500000000000014,3.3500000000000014,11.222500000000009,26,23,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,8,fallback_raw_family_mean,"",EXPERIMENT_ONLY
2022-01-03,22:00,om_family_regime_bias_corrected,22.65,26.0,-3.3500000000000014,3.3500000000000014,11.222500000000009,26,23,false,2,macro_non_southerly,01,DJF,30,binary_macro_regime_label,macro_non_southerly,0.0,8,fallback_insufficient_regime_support,insufficient_regime_support,EXPERIMENT_ONLY
2022-01-03,22:00,om_family_season_bias_corrected,22.65,26.0,-3.3500000000000014,3.3500000000000014,11.222500000000009,26,23,false,2,macro_non_southerly,01,DJF,730,season,DJF,0.0,8,fallback_raw_family_mean,insufficient_season_support,EXPERIMENT_ONLY
2022-01-03,22:00,om_gfs_previous_runs_raw,22.2,26.0,-3.8000000000000007,3.8000000000000007,14.440000000000005,26,22,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,0,raw_gfs,"",EXPERIMENT_ONLY
2022-01-03,23:00,om_family_inverse_mae_weighted,22.570093457943923,26.0,-3.4299065420560773,3.4299065420560773,11.764258887239077,26,23,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,16,inverse_mae_weighted,"",EXPERIMENT_ONLY
2022-01-03,23:00,om_family_mean_raw,22.65,26.0,-3.3500000000000014,3.3500000000000014,11.222500000000009,26,23,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,0,raw_family_dedup,"",EXPERIMENT_ONLY
2022-01-03,23:00,om_family_median_raw,22.65,26.0,-3.3500000000000014,3.3500000000000014,11.222500000000009,26,23,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,0,raw_family_dedup,"",EXPERIMENT_ONLY
2022-01-03,23:00,om_family_month_bias_corrected,22.65,26.0,-3.3500000000000014,3.3500000000000014,11.222500000000009,26,23,false,2,macro_non_southerly,01,DJF,730,month,01,0.0,8,fallback_raw_family_mean,insufficient_month_support,EXPERIMENT_ONLY
2022-01-03,23:00,om_family_recent_bias_corrected,22.65,26.0,-3.3500000000000014,3.3500000000000014,11.222500000000009,26,23,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,8,fallback_raw_family_mean,"",EXPERIMENT_ONLY
2022-01-03,23:00,om_family_regime_bias_corrected,22.65,26.0,-3.3500000000000014,3.3500000000000014,11.222500000000009,26,23,false,2,macro_non_southerly,01,DJF,30,binary_macro_regime_label,macro_non_southerly,0.0,8,fallback_insufficient_regime_support,insufficient_regime_support,EXPERIMENT_ONLY
2022-01-03,23:00,om_family_season_bias_corrected,22.65,26.0,-3.3500000000000014,3.3500000000000014,11.222500000000009,26,23,false,2,macro_non_southerly,01,DJF,730,season,DJF,0.0,8,fallback_raw_family_mean,insufficient_season_support,EXPERIMENT_ONLY
2022-01-03,23:00,om_gfs_previous_runs_raw,22.2,26.0,-3.8000000000000007,3.8000000000000007,14.440000000000005,26,22,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,0,raw_gfs,"",EXPERIMENT_ONLY
2022-01-04,20:00,om_family_inverse_mae_weighted,24.690804597701153,23.0,1.6908045977011525,1.6908045977011525,2.8588201876073565,23,25,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,24,inverse_mae_weighted,"",EXPERIMENT_ONLY
2022-01-04,20:00,om_family_mean_raw,24.55,23.0,1.5500000000000007,1.5500000000000007,2.402500000000002,23,25,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,0,raw_family_dedup,"",EXPERIMENT_ONLY
2022-01-04,20:00,om_family_median_raw,24.55,23.0,1.5500000000000007,1.5500000000000007,2.402500000000002,23,25,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,0,raw_family_dedup,"",EXPERIMENT_ONLY
2022-01-04,20:00,om_family_month_bias_corrected,24.55,23.0,1.5500000000000007,1.5500000000000007,2.402500000000002,23,25,false,2,macro_non_southerly,01,DJF,730,month,01,0.0,12,fallback_raw_family_mean,insufficient_month_support,EXPERIMENT_ONLY
2022-01-04,20:00,om_family_recent_bias_corrected,24.55,23.0,1.5500000000000007,1.5500000000000007,2.402500000000002,23,25,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,12,fallback_raw_family_mean,"",EXPERIMENT_ONLY
2022-01-04,20:00,om_family_regime_bias_corrected,24.55,23.0,1.5500000000000007,1.5500000000000007,2.402500000000002,23,25,false,2,macro_non_southerly,01,DJF,30,binary_macro_regime_label,macro_non_southerly,0.0,12,fallback_insufficient_regime_support,insufficient_regime_support,EXPERIMENT_ONLY
2022-01-04,20:00,om_family_season_bias_corrected,24.55,23.0,1.5500000000000007,1.5500000000000007,2.402500000000002,23,25,false,2,macro_non_southerly,01,DJF,730,season,DJF,0.0,12,fallback_raw_family_mean,insufficient_season_support,EXPERIMENT_ONLY
2022-01-04,20:00,om_gfs_previous_runs_raw,27.0,23.0,4.0,4.0,16.0,23,27,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,0,raw_gfs,"",EXPERIMENT_ONLY
2022-01-04,21:00,om_family_inverse_mae_weighted,24.690804597701153,23.0,1.6908045977011525,1.6908045977011525,2.8588201876073565,23,25,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,24,inverse_mae_weighted,"",EXPERIMENT_ONLY
2022-01-04,21:00,om_family_mean_raw,24.55,23.0,1.5500000000000007,1.5500000000000007,2.402500000000002,23,25,false,2,macro_non_southerly,01,DJF,30,none,"",0.0,0,raw_family_dedup,"",EXPERIMENT_ONLY
