slice_type,slice_name,n_rows,augmented_mae,calibrated_mae,mae_delta_calibrated_minus_augmented,augmented_exact_pct,calibrated_exact_pct,exact_delta_calibrated_minus_augmented_pct,calibrated_wins_mae_pct,augmented_wins_mae_pct,bracket_lost_by_calibration_pct,bracket_gained_by_calibration_pct,augmented_signed_bias,calibrated_signed_bias,production_status
month_cp,2024-05|22:00,31,0.6351890800344991,0.6111397849462363,-0.02404929508826281,54.83870967741935,51.61290322580645,-3.225806451612903,54.83870967741935,45.16129032258065,19.35483870967742,16.129032258064516,0.04888135880661689,0.06335483870967755,EXPERIMENT_ONLY
month_cp,2024-05|23:00,31,0.6307905834001155,0.6111397849462363,-0.019650798453879,54.83870967741935,51.61290322580645,-3.225806451612903,48.38709677419355,51.61290322580645,19.35483870967742,16.129032258064516,0.08297509365141624,0.06335483870967755,EXPERIMENT_ONLY
month_cp,2024-06|20:00,30,0.5523703721915131,0.6520711111111112,0.09970073891959798,50.0,43.333333333333336,-6.666666666666667,46.666666666666664,53.333333333333336,23.333333333333332,16.666666666666668,0.142320220854467,-0.11233777777777766,EXPERIMENT_ONLY
month_cp,2024-06|21:00,30,0.5661041716227708,0.6520711111111112,0.08596693948834026,43.333333333333336,43.333333333333336,0.0,46.666666666666664,53.333333333333336,20.0,20.0,0.1503808209141166,-0.11233777777777766,EXPERIMENT_ONLY
month_cp,2024-06|22:00,30,0.5247254567362727,0.6520711111111112,0.12734565437483844,50.0,43.333333333333336,-6.666666666666667,43.333333333333336,56.666666666666664,23.333333333333332,16.666666666666668,-0.002052145726098035,-0.11233777777777766,EXPERIMENT_ONLY
month_cp,2024-06|23:00,30,0.5322719200587056,0.6520711111111112,0.1197991910524055,50.0,43.333333333333336,-6.666666666666667,43.333333333333336,56.666666666666664,23.333333333333332,16.666666666666668,0.016784337973038948,-0.11233777777777766,EXPERIMENT_ONLY
month_cp,2024-07|20:00,31,0.6807959833550221,0.5944602150537635,-0.08633576830125865,48.38709677419355,41.935483870967744,-6.451612903225806,51.61290322580645,48.38709677419355,29.032258064516128,22.580645161290324,0.19643559302995042,-0.12805161290322561,EXPERIMENT_ONLY
month_cp,2024-07|21:00,31,0.6550552105512362,0.5944602150537635,-0.06059499549747282,51.61290322580645,41.935483870967744,-9.67741935483871,51.61290322580645,48.38709677419355,29.032258064516128,19.35483870967742,0.20923011870281616,-0.12805161290322561,EXPERIMENT_ONLY
month_cp,2024-07|22:00,31,0.6814294810295156,0.5944602150537635,-0.08696926597575236,41.935483870967744,41.935483870967744,0.0,54.83870967741935,45.16129032258065,22.580645161290324,22.580645161290324,0.13389736099956695,-0.12805161290322561,EXPERIMENT_ONLY
month_cp,2024-07|23:00,31,0.6252294051583761,0.5944602150537635,-0.030769190104612723,48.38709677419355,41.935483870967744,-6.451612903225806,51.61290322580645,48.38709677419355,25.806451612903224,19.35483870967742,0.15576450442851217,-0.12805161290322561,EXPERIMENT_ONLY
