stage,outer_test_year,candidate_id,candidate_label,month,cp,n_cp_rows,mae,exact_bracket_pct,production_status
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-03,22:00,31,1.0039797820792369,45.16129032258064,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-03,23:00,31,1.013561633741557,45.16129032258064,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-04,20:00,30,0.8457705424991535,43.333333333333336,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-04,21:00,30,0.8263548323048003,40.0,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-04,22:00,30,0.8450164865211318,40.0,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-04,23:00,30,0.8522457660367618,43.333333333333336,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-05,20:00,31,1.0809288948505604,25.806451612903224,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-05,21:00,31,1.0441073576389663,35.483870967741936,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-05,22:00,31,1.1265161147685188,22.58064516129032,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-05,23:00,31,1.1305798749566638,22.58064516129032,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-06,20:00,30,0.9179731220328181,36.666666666666664,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-06,21:00,30,0.9462488358710385,36.666666666666664,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-06,22:00,30,1.0218652004627509,26.666666666666668,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-06,23:00,30,0.9498251334287489,36.666666666666664,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-07,20:00,31,1.353162641697901,9.67741935483871,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-07,21:00,31,1.3044441791711183,12.903225806451612,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-07,22:00,31,0.9299833117196306,41.935483870967744,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-07,23:00,31,0.9427199775536844,41.935483870967744,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-08,20:00,31,1.0939785523100438,45.16129032258064,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-08,21:00,31,1.0749398580490055,45.16129032258064,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-08,22:00,31,1.1776639735283299,25.806451612903224,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-08,23:00,31,1.12975002359657,25.806451612903224,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-09,20:00,30,1.0739383828466615,26.666666666666668,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-09,21:00,30,1.010624851290944,23.333333333333332,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-09,22:00,30,0.7526703253137522,40.0,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-09,23:00,30,0.7584697260650244,33.33333333333333,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-10,20:00,31,1.4429553795698735,12.903225806451612,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-10,21:00,31,1.1059503066591296,25.806451612903224,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-10,22:00,31,1.201526574580069,19.35483870967742,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-10,23:00,31,1.2034858617283204,19.35483870967742,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-11,20:00,30,1.0551954459484936,36.666666666666664,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-11,21:00,30,0.8496755493980265,43.333333333333336,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-11,22:00,30,0.8675970570228605,43.333333333333336,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-11,23:00,30,0.8958589445016742,40.0,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-12,20:00,30,1.4887884935562663,30.0,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-12,21:00,30,1.3569128195335003,23.333333333333332,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-12,22:00,30,1.3839304681576268,23.333333333333332,EXPERIMENT_ONLY
validation,2024,local_only_onda3f,Local-only Onda 3F,2023-12,23:00,30,1.4213551481607178,23.333333333333332,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-01,20:00,31,1.3035473934366928,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-01,21:00,31,1.3035473934366928,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-01,22:00,31,1.3035473934366928,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-01,23:00,31,1.3035473934366928,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-02,20:00,28,1.3765201100238602,21.428571428571427,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-02,21:00,28,1.3765201100238602,21.428571428571427,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-02,22:00,28,1.3765201100238602,21.428571428571427,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-02,23:00,28,1.3765201100238602,21.428571428571427,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-03,20:00,31,1.5930501313787173,9.67741935483871,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-03,21:00,31,1.5930501313787173,9.67741935483871,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-03,22:00,31,1.5930501313787173,9.67741935483871,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-03,23:00,31,1.5930501313787173,9.67741935483871,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-04,20:00,30,1.3424563673038794,3.3333333333333335,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-04,21:00,30,1.3424563673038794,3.3333333333333335,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-04,22:00,30,1.3424563673038794,3.3333333333333335,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-04,23:00,30,1.3424563673038794,3.3333333333333335,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-05,20:00,31,1.21846326153404,19.35483870967742,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-05,21:00,31,1.21846326153404,19.35483870967742,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-05,22:00,31,1.21846326153404,19.35483870967742,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-05,23:00,31,1.21846326153404,19.35483870967742,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-06,20:00,30,1.16266198997237,20.0,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-06,21:00,30,1.16266198997237,20.0,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-06,22:00,30,1.16266198997237,20.0,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-06,23:00,30,1.16266198997237,20.0,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-07,20:00,31,1.0016619323793963,32.25806451612903,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-07,21:00,31,1.0016619323793963,32.25806451612903,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-07,22:00,31,1.0016619323793963,32.25806451612903,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-07,23:00,31,1.0016619323793963,32.25806451612903,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-08,20:00,31,1.0869178316971395,22.58064516129032,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-08,21:00,31,1.0869178316971395,22.58064516129032,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-08,22:00,31,1.0869178316971395,22.58064516129032,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-08,23:00,31,1.0869178316971395,22.58064516129032,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-09,20:00,30,1.4931323432854222,20.0,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-09,21:00,30,1.4931323432854222,20.0,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-09,22:00,30,1.4931323432854222,20.0,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-09,23:00,30,1.4931323432854222,20.0,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-10,20:00,31,1.4267493528170994,6.451612903225806,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-10,21:00,31,1.4267493528170994,6.451612903225806,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-10,22:00,31,1.4267493528170994,6.451612903225806,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-10,23:00,31,1.4267493528170994,6.451612903225806,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-11,20:00,30,1.866387834393243,10.0,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-11,21:00,30,1.866387834393243,10.0,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-11,22:00,30,1.866387834393243,10.0,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-11,23:00,30,1.866387834393243,10.0,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-12,20:00,30,2.1894315493812493,6.666666666666667,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-12,21:00,30,2.1894315493812493,6.666666666666667,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-12,22:00,30,2.1894315493812493,6.666666666666667,EXPERIMENT_ONLY
validation,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2023-12,23:00,30,2.1894315493812493,6.666666666666667,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-01,20:00,31,1.3274193548387094,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-01,21:00,31,1.3274193548387094,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-01,22:00,31,1.3274193548387094,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-01,23:00,31,1.3274193548387094,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-02,20:00,28,1.3839285714285716,21.428571428571427,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-02,21:00,28,1.3839285714285716,21.428571428571427,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-02,22:00,28,1.3839285714285716,21.428571428571427,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-02,23:00,28,1.3839285714285716,21.428571428571427,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-03,20:00,31,1.6129032258064515,9.67741935483871,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-03,21:00,31,1.6129032258064515,9.67741935483871,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-03,22:00,31,1.6129032258064515,9.67741935483871,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-03,23:00,31,1.6129032258064515,9.67741935483871,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-04,20:00,30,1.3483333333333334,3.3333333333333335,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-04,21:00,30,1.3483333333333334,3.3333333333333335,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-04,22:00,30,1.3483333333333334,3.3333333333333335,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-04,23:00,30,1.3483333333333334,3.3333333333333335,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-05,20:00,31,1.2225806451612902,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-05,21:00,31,1.2225806451612902,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-05,22:00,31,1.2225806451612902,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-05,23:00,31,1.2225806451612902,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-06,20:00,30,1.1683333333333332,20.0,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-06,21:00,30,1.1683333333333332,20.0,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-06,22:00,30,1.1683333333333332,20.0,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-06,23:00,30,1.1683333333333332,20.0,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-07,20:00,31,1.0,35.483870967741936,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-07,21:00,31,1.0,35.483870967741936,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-07,22:00,31,1.0,35.483870967741936,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-07,23:00,31,1.0,35.483870967741936,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-08,20:00,31,1.0887096774193548,22.58064516129032,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-08,21:00,31,1.0887096774193548,22.58064516129032,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-08,22:00,31,1.0887096774193548,22.58064516129032,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-08,23:00,31,1.0887096774193548,22.58064516129032,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-09,20:00,30,1.5133333333333334,23.333333333333332,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-09,21:00,30,1.5133333333333334,23.333333333333332,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-09,22:00,30,1.5133333333333334,23.333333333333332,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-09,23:00,30,1.5133333333333334,23.333333333333332,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-10,20:00,31,1.467741935483871,6.451612903225806,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-10,21:00,31,1.467741935483871,6.451612903225806,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-10,22:00,31,1.467741935483871,6.451612903225806,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-10,23:00,31,1.467741935483871,6.451612903225806,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-11,20:00,30,1.9199999999999997,10.0,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-11,21:00,30,1.9199999999999997,10.0,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-11,22:00,30,1.9199999999999997,10.0,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-11,23:00,30,1.9199999999999997,10.0,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-12,20:00,30,2.2033333333333336,6.666666666666667,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-12,21:00,30,2.2033333333333336,6.666666666666667,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-12,22:00,30,2.2033333333333336,6.666666666666667,EXPERIMENT_ONLY
validation,2024,om_family_mean_raw,om family mean raw,2023-12,23:00,30,2.2033333333333336,6.666666666666667,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-01,20:00,31,1.3274193548387094,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-01,21:00,31,1.3274193548387094,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-01,22:00,31,1.3274193548387094,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-01,23:00,31,1.3274193548387094,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-02,20:00,28,1.3839285714285716,21.428571428571427,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-02,21:00,28,1.3839285714285716,21.428571428571427,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-02,22:00,28,1.3839285714285716,21.428571428571427,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-02,23:00,28,1.3839285714285716,21.428571428571427,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-03,20:00,31,1.6129032258064515,9.67741935483871,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-03,21:00,31,1.6129032258064515,9.67741935483871,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-03,22:00,31,1.6129032258064515,9.67741935483871,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-03,23:00,31,1.6129032258064515,9.67741935483871,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-04,20:00,30,1.3483333333333334,3.3333333333333335,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-04,21:00,30,1.3483333333333334,3.3333333333333335,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-04,22:00,30,1.3483333333333334,3.3333333333333335,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-04,23:00,30,1.3483333333333334,3.3333333333333335,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-05,20:00,31,1.2225806451612902,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-05,21:00,31,1.2225806451612902,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-05,22:00,31,1.2225806451612902,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-05,23:00,31,1.2225806451612902,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-06,20:00,30,1.1683333333333332,20.0,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-06,21:00,30,1.1683333333333332,20.0,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-06,22:00,30,1.1683333333333332,20.0,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-06,23:00,30,1.1683333333333332,20.0,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-07,20:00,31,1.0,35.483870967741936,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-07,21:00,31,1.0,35.483870967741936,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-07,22:00,31,1.0,35.483870967741936,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-07,23:00,31,1.0,35.483870967741936,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-08,20:00,31,1.0887096774193548,22.58064516129032,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-08,21:00,31,1.0887096774193548,22.58064516129032,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-08,22:00,31,1.0887096774193548,22.58064516129032,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-08,23:00,31,1.0887096774193548,22.58064516129032,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-09,20:00,30,1.5133333333333334,23.333333333333332,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-09,21:00,30,1.5133333333333334,23.333333333333332,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-09,22:00,30,1.5133333333333334,23.333333333333332,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-09,23:00,30,1.5133333333333334,23.333333333333332,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-10,20:00,31,1.467741935483871,6.451612903225806,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-10,21:00,31,1.467741935483871,6.451612903225806,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-10,22:00,31,1.467741935483871,6.451612903225806,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-10,23:00,31,1.467741935483871,6.451612903225806,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-11,20:00,30,1.9199999999999997,10.0,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-11,21:00,30,1.9199999999999997,10.0,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-11,22:00,30,1.9199999999999997,10.0,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-11,23:00,30,1.9199999999999997,10.0,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-12,20:00,30,2.2033333333333336,6.666666666666667,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-12,21:00,30,2.2033333333333336,6.666666666666667,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-12,22:00,30,2.2033333333333336,6.666666666666667,EXPERIMENT_ONLY
validation,2024,om_family_median_raw,om family median raw,2023-12,23:00,30,2.2033333333333336,6.666666666666667,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-01,20:00,31,0.9431239643677951,25.806451612903224,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-01,21:00,31,0.9431239643677951,25.806451612903224,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-01,22:00,31,0.9431239643677951,25.806451612903224,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-01,23:00,31,0.9431239643677951,25.806451612903224,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-02,20:00,28,0.9310657564810695,32.142857142857146,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-02,21:00,28,0.9310657564810695,32.142857142857146,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-02,22:00,28,0.9310657564810695,32.142857142857146,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-02,23:00,28,0.9310657564810695,32.142857142857146,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-03,20:00,31,1.0074523190452784,12.903225806451612,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-03,21:00,31,1.0074523190452784,12.903225806451612,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-03,22:00,31,1.0074523190452784,12.903225806451612,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-03,23:00,31,1.0074523190452784,12.903225806451612,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-04,20:00,30,0.729731097704197,46.666666666666664,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-04,21:00,30,0.729731097704197,46.666666666666664,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-04,22:00,30,0.729731097704197,46.666666666666664,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-04,23:00,30,0.729731097704197,46.666666666666664,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-05,20:00,31,0.7500878466230995,51.61290322580645,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-05,21:00,31,0.7500878466230995,51.61290322580645,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-05,22:00,31,0.7500878466230995,51.61290322580645,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-05,23:00,31,0.7500878466230995,51.61290322580645,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-06,20:00,30,0.758753244976319,40.0,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-06,21:00,30,0.758753244976319,40.0,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-06,22:00,30,0.758753244976319,40.0,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-06,23:00,30,0.758753244976319,40.0,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-07,20:00,31,0.7503742760974134,35.483870967741936,EXPERIMENT_ONLY
validation,2024,om_family_month_bias_corrected,om family month bias corrected,2023-07,21:00,31,0.7503742760974134,35.483870967741936,EXPERIMENT_ONLY
