date_local,cp,candidate_regime_label,candidate_regime_family,source_candidate_id,stratum_type,stratum_value,distance_to_candidate,assignment_confidence,causal_window,production_status
2013-07-06,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C01,month,7,1.894149625004296,0.3455246374825958,valid < CP,NOT_PRODUCTION
2013-07-06,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C01,month,7,1.8153523363947417,0.3551953292214114,valid < CP,NOT_PRODUCTION
2013-07-06,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C01,month,7,1.775818933264572,0.3602540453976675,valid < CP,NOT_PRODUCTION
2013-07-07,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C01,month,7,2.295736557364615,0.3034223101859921,valid < CP,NOT_PRODUCTION
2013-07-07,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C01,month,7,2.092421976922048,0.32337113352018043,valid < CP,NOT_PRODUCTION
2013-07-07,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C01,month,7,1.9422931999101403,0.3398709550871887,valid < CP,NOT_PRODUCTION
2013-07-07,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C01,month,7,1.75352998204081,0.3631701875491614,valid < CP,NOT_PRODUCTION
2013-07-08,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C01,month,7,4.82997891489409,0.1715272069758706,valid < CP,NOT_PRODUCTION
2013-07-08,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C01,month,7,3.9363036490446244,0.2025807306634268,valid < CP,NOT_PRODUCTION
2013-07-08,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C01,month,7,3.3665094513620932,0.22901587896209843,valid < CP,NOT_PRODUCTION
2013-07-08,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C01,month,7,3.007686530558905,0.24952051323748162,valid < CP,NOT_PRODUCTION
2013-07-09,20:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,2.6412954658194674,0.27462753555346314,valid < CP,NOT_PRODUCTION
2013-07-09,21:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,2.6232239839024096,0.27599728982886274,valid < CP,NOT_PRODUCTION
2013-07-09,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.4965107510894562,0.4005590601056328,valid < CP,NOT_PRODUCTION
2013-07-09,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.2387501761883304,0.44667779845922256,valid < CP,NOT_PRODUCTION
2013-07-10,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,2.343289563274903,0.29910660775085685,valid < CP,NOT_PRODUCTION
2013-07-10,21:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,2.304696323010942,0.30259966491834567,valid < CP,NOT_PRODUCTION
2013-07-10,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,2.258670440665589,0.306873621683495,valid < CP,NOT_PRODUCTION
2013-07-10,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,2.2517551127345055,0.30752623285923514,valid < CP,NOT_PRODUCTION
2013-07-11,20:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,2.2072655983252947,0.31179207625404015,valid < CP,NOT_PRODUCTION
2013-07-11,21:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,2.15923795136726,0.31653202936715114,valid < CP,NOT_PRODUCTION
2013-07-11,22:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,2.1115519561940053,0.32138303138707097,valid < CP,NOT_PRODUCTION
2013-07-11,23:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,2.1111497314543466,0.32142458136611035,valid < CP,NOT_PRODUCTION
2013-07-12,20:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,2.1891753102245244,0.3135606866119875,valid < CP,NOT_PRODUCTION
2013-07-12,21:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,2.1953144824900876,0.31295824103695313,valid < CP,NOT_PRODUCTION
2013-07-12,22:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,2.4063844931563882,0.2935663904086736,valid < CP,NOT_PRODUCTION
2013-07-12,23:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,2.364404077465455,0.2972294578697995,valid < CP,NOT_PRODUCTION
2013-07-13,20:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,3.4655622967764073,0.22393596450818262,valid < CP,NOT_PRODUCTION
2013-07-13,21:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,3.2374165999528275,0.2359928452659416,valid < CP,NOT_PRODUCTION
2013-07-13,22:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,3.1708779311409283,0.2397576760839063,valid < CP,NOT_PRODUCTION
2013-07-13,23:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,3.0357147686291484,0.2477875809691278,valid < CP,NOT_PRODUCTION
2013-07-14,20:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,3.7634917873176676,0.20993003549673425,valid < CP,NOT_PRODUCTION
2013-07-14,21:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,3.5306797546238644,0.2207174318554368,valid < CP,NOT_PRODUCTION
2013-07-14,22:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C00,month,7,3.4776461377955084,0.2233316276512044,valid < CP,NOT_PRODUCTION
2013-07-14,23:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C02,month,7,3.3611878029541296,0.2292953308093341,valid < CP,NOT_PRODUCTION
2013-07-15,20:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C02,month,7,3.03451514468815,0.24786125820263724,valid < CP,NOT_PRODUCTION
2013-07-15,21:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C02,month,7,2.741695844584147,0.2672584949542151,valid < CP,NOT_PRODUCTION
2013-07-15,22:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C02,month,7,2.8750134967781458,0.2580636172832542,valid < CP,NOT_PRODUCTION
2013-07-15,23:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C02,month,7,2.7438781138536408,0.2671027126389759,valid < CP,NOT_PRODUCTION
2013-07-16,20:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C02,month,7,1.6775680029970361,0.3734732409711675,valid < CP,NOT_PRODUCTION
2013-07-16,21:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C02,month,7,1.7499869324328328,0.36363809158734045,valid < CP,NOT_PRODUCTION
2013-07-16,22:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C02,month,7,1.8915750451704605,0.34583228322924237,valid < CP,NOT_PRODUCTION
2013-07-16,23:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-7-C02,month,7,2.052049267784219,0.3276487082156435,valid < CP,NOT_PRODUCTION
2013-07-17,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,1.7306855529046103,0.36620840467563437,valid < CP,NOT_PRODUCTION
2013-07-17,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,1.7296087153764292,0.36635287481564704,valid < CP,NOT_PRODUCTION
2013-07-17,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.5902382804458264,0.3860648680660692,valid < CP,NOT_PRODUCTION
2013-07-17,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.5137657348274756,0.3978095437237042,valid < CP,NOT_PRODUCTION
2013-07-18,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.5874075490040072,0.3864872390841321,valid < CP,NOT_PRODUCTION
2013-07-18,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.5577940905384486,0.3909618853601648,valid < CP,NOT_PRODUCTION
2013-07-18,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.5785788324202443,0.38781052082918244,valid < CP,NOT_PRODUCTION
2013-07-18,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.493504625274535,0.4010419671428923,valid < CP,NOT_PRODUCTION
2013-07-19,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,2.6004453587638787,0.27774341792631024,valid < CP,NOT_PRODUCTION
2013-07-19,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,2.0465524023370287,0.32823988165537343,valid < CP,NOT_PRODUCTION
2013-07-19,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.6038061114525786,0.38405317339167494,valid < CP,NOT_PRODUCTION
2013-07-19,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.633887047218472,0.3796670024464619,valid < CP,NOT_PRODUCTION
2013-07-20,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,2.2931523828665794,0.30366040915772424,valid < CP,NOT_PRODUCTION
2013-07-20,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,2.2067736827683118,0.31183990481571183,valid < CP,NOT_PRODUCTION
2013-07-20,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,1.9949372569419621,0.33389681125442644,valid < CP,NOT_PRODUCTION
2013-07-20,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.8855144047782388,0.3465586580833074,valid < CP,NOT_PRODUCTION
2013-07-21,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.6850301691910228,0.3724352938281106,valid < CP,NOT_PRODUCTION
2013-07-21,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.9706279524666357,0.3366291625882193,valid < CP,NOT_PRODUCTION
2013-07-21,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.8095913022900207,0.35592365308966023,valid < CP,NOT_PRODUCTION
2013-07-21,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.7960071970322835,0.3576528705152878,valid < CP,NOT_PRODUCTION
2013-07-22,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,1.3549749055245037,0.4246329749222013,valid < CP,NOT_PRODUCTION
2013-07-22,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,1.6623853178845245,0.3756030328452153,valid < CP,NOT_PRODUCTION
2013-07-22,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,1.7072958981918305,0.3693722583733413,valid < CP,NOT_PRODUCTION
2013-07-22,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,1.7445065930316788,0.36436421852255957,valid < CP,NOT_PRODUCTION
2013-07-23,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C01,month,7,2.2884485226816675,0.30409477086310566,valid < CP,NOT_PRODUCTION
2013-07-23,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,2.578266087793718,0.27946496304766943,valid < CP,NOT_PRODUCTION
2013-07-23,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,2.2749094539303725,0.3053519537158052,valid < CP,NOT_PRODUCTION
2013-07-23,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,2.2086825030246873,0.31165439368256065,valid < CP,NOT_PRODUCTION
2013-07-24,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,1.605715656813266,0.3837717278879839,valid < CP,NOT_PRODUCTION
2013-07-24,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,1.4464632277936162,0.4087533336447761,valid < CP,NOT_PRODUCTION
2013-07-24,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,1.3095839192903096,0.43297842163158146,valid < CP,NOT_PRODUCTION
2013-07-24,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,1.259099908708765,0.44265417219709,valid < CP,NOT_PRODUCTION
2013-07-25,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C01,month,7,1.302245852709838,0.4343584760172155,valid < CP,NOT_PRODUCTION
2013-07-25,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C01,month,7,1.4338086381838935,0.4108786468710208,valid < CP,NOT_PRODUCTION
2013-07-25,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C01,month,7,1.3372106965145947,0.4278604412906663,valid < CP,NOT_PRODUCTION
2013-07-25,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C01,month,7,1.2814945099401014,0.4383091853358237,valid < CP,NOT_PRODUCTION
2013-07-26,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,2.132929806833689,0.3191900430768524,valid < CP,NOT_PRODUCTION
2013-07-26,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,2.096486343096173,0.3229466851128112,valid < CP,NOT_PRODUCTION
2013-07-26,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.3653544807468447,0.4227696136624125,valid < CP,NOT_PRODUCTION
2013-07-26,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.4151453117163992,0.41405376113345266,valid < CP,NOT_PRODUCTION
2013-07-27,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.2461638693049493,0.4452034927929987,valid < CP,NOT_PRODUCTION
2013-07-27,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.1919109114811022,0.4562229216352079,valid < CP,NOT_PRODUCTION
2013-07-27,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.318072105464334,0.43139296557804424,valid < CP,NOT_PRODUCTION
2013-07-27,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.5157316597324906,0.39749867444381354,valid < CP,NOT_PRODUCTION
2013-07-28,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.604855506172042,0.38389845334244554,valid < CP,NOT_PRODUCTION
2013-07-28,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,2.4531636997395387,0.2895895147036982,valid < CP,NOT_PRODUCTION
2013-07-28,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.5590762128946127,0.390766009609727,valid < CP,NOT_PRODUCTION
2013-07-28,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.220938996189323,0.4502600034110777,valid < CP,NOT_PRODUCTION
2013-07-29,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,1.5748312516415677,0.3883749660730023,valid < CP,NOT_PRODUCTION
2013-07-29,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,1.4756585666468098,0.40393292252512186,valid < CP,NOT_PRODUCTION
2013-07-29,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C04,month,7,1.19298758861634,0.4559989327759704,valid < CP,NOT_PRODUCTION
2013-07-29,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.6599067673245629,0.3759530267317748,valid < CP,NOT_PRODUCTION
2013-07-30,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,2.3235902420486436,0.3008794487805468,valid < CP,NOT_PRODUCTION
2013-07-30,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,2.274946774257812,0.3053484740150093,valid < CP,NOT_PRODUCTION
2013-07-30,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.9848709092931849,0.33502286376491885,valid < CP,NOT_PRODUCTION
2013-07-30,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,2.2199352727525032,0.31056524907880156,valid < CP,NOT_PRODUCTION
2013-07-31,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.3984106838290231,0.4169427724544308,valid < CP,NOT_PRODUCTION
2013-07-31,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.4411751340551062,0.40963877849225483,valid < CP,NOT_PRODUCTION
2013-07-31,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.484362726088426,0.40251771188600866,valid < CP,NOT_PRODUCTION
2013-07-31,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-7-C03,month,7,1.2582519275324464,0.4428203903240694,valid < CP,NOT_PRODUCTION
2013-08-01,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.378075787378426,0.2960265141878464,valid < CP,NOT_PRODUCTION
2013-08-01,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.221923696804844,0.31037358240100227,valid < CP,NOT_PRODUCTION
2013-08-01,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.0569292855315964,0.3271256566950979,valid < CP,NOT_PRODUCTION
2013-08-01,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,1.6458265535675944,0.3779537243859067,valid < CP,NOT_PRODUCTION
2013-08-02,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.69335261649084,0.27075670910353766,valid < CP,NOT_PRODUCTION
2013-08-02,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.69598389385032,0.2705639496059173,valid < CP,NOT_PRODUCTION
2013-08-02,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.8049718056522117,0.2628140367596205,valid < CP,NOT_PRODUCTION
2013-08-02,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.941983463871266,0.2536794000190806,valid < CP,NOT_PRODUCTION
2013-08-03,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.5548814635578267,0.28130333184138623,valid < CP,NOT_PRODUCTION
2013-08-03,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.5296666940686,0.2833128696486957,valid < CP,NOT_PRODUCTION
2013-08-03,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.500542578108109,0.285670000489026,valid < CP,NOT_PRODUCTION
2013-08-03,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.529267512969864,0.2833449140154593,valid < CP,NOT_PRODUCTION
2013-08-04,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.211551148758977,0.311376015414366,valid < CP,NOT_PRODUCTION
2013-08-04,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.4994393181072248,0.2857600629980004,valid < CP,NOT_PRODUCTION
2013-08-04,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,1.4456945215171515,0.40888180891032305,valid < CP,NOT_PRODUCTION
2013-08-04,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,1.648244403541942,0.37760865223109014,valid < CP,NOT_PRODUCTION
2013-08-05,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,1.96142733607366,0.337675008202574,valid < CP,NOT_PRODUCTION
2013-08-05,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,1.9910741161518415,0.33432805780371216,valid < CP,NOT_PRODUCTION
2013-08-05,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.0350713796879494,0.3294815425734122,valid < CP,NOT_PRODUCTION
2013-08-05,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.159302699223923,0.3165255422488159,valid < CP,NOT_PRODUCTION
2013-08-06,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C02,month,8,1.5572772406417559,0.39104090245179957,valid < CP,NOT_PRODUCTION
2013-08-06,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C02,month,8,1.4496563308715906,0.40822052767058914,valid < CP,NOT_PRODUCTION
2013-08-06,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C02,month,8,1.371438938279035,0.42168490356564053,valid < CP,NOT_PRODUCTION
2013-08-06,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C02,month,8,1.2814579392638712,0.43831621122178444,valid < CP,NOT_PRODUCTION
2013-08-07,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C02,month,8,1.8865114435092392,0.34643895219908183,valid < CP,NOT_PRODUCTION
2013-08-07,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C02,month,8,2.0361550212072994,0.3293639465096743,valid < CP,NOT_PRODUCTION
2013-08-07,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C02,month,8,1.971677999159661,0.3365102141896877,valid < CP,NOT_PRODUCTION
2013-08-07,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C02,month,8,1.9582061025440751,0.33804270741649606,valid < CP,NOT_PRODUCTION
2013-08-08,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C01,month,8,1.503402338534509,0.39945636568566906,valid < CP,NOT_PRODUCTION
2013-08-08,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C02,month,8,1.5716059456565332,0.3888620656244046,valid < CP,NOT_PRODUCTION
2013-08-08,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C02,month,8,1.6134483803038677,0.3826362164014616,valid < CP,NOT_PRODUCTION
2013-08-08,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C02,month,8,1.6521834296554763,0.3770478273932591,valid < CP,NOT_PRODUCTION
2013-08-09,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C01,month,8,2.217357743536968,0.31081405293172676,valid < CP,NOT_PRODUCTION
2013-08-09,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C01,month,8,1.9972929890920865,0.3336343839722226,valid < CP,NOT_PRODUCTION
2013-08-09,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C01,month,8,1.9395932975422603,0.3401831133701664,valid < CP,NOT_PRODUCTION
2013-08-09,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C01,month,8,2.017429554658293,0.331407902615723,valid < CP,NOT_PRODUCTION
2013-08-10,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,1.8997761710358658,0.34485420288241675,valid < CP,NOT_PRODUCTION
2013-08-10,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.0353135441915007,0.3294552557555843,valid < CP,NOT_PRODUCTION
2013-08-10,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.28396061339987,0.30451035128728426,valid < CP,NOT_PRODUCTION
2013-08-10,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.23353126053073,0.30925941932470036,valid < CP,NOT_PRODUCTION
2013-08-11,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.023777397436815,0.33071217505881106,valid < CP,NOT_PRODUCTION
2013-08-11,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.058091800606195,0.3270013018581632,valid < CP,NOT_PRODUCTION
2013-08-11,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.4538194145455,0.2895345355314686,valid < CP,NOT_PRODUCTION
2013-08-11,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-8-C05,month,8,2.5913481762986956,0.2784469650142964,valid < CP,NOT_PRODUCTION
2013-08-12,20:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-8-C03,month,8,3.573444065664322,0.21865359795424621,valid < CP,NOT_PRODUCTION
