iteration_id,iteration_label,month,cp,n_cp_rows,exact_bracket_rows,exact_bracket_pct,mae,variant_id,train_start,production_status
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-07,22:00,31,7,22.58064516129032,1.0564141448061204,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-07,23:00,31,8,25.806451612903224,0.9674004625925586,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-08,20:00,31,8,25.806451612903224,1.133324220325405,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-08,21:00,31,9,29.03225806451613,1.1384468502153806,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-08,22:00,31,12,38.70967741935484,0.9642861707966688,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-08,23:00,31,11,35.483870967741936,0.9508707654743299,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-09,20:00,30,8,26.666666666666668,1.5270240328607116,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-09,21:00,30,8,26.666666666666668,1.6069041081994988,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-09,22:00,30,11,36.666666666666664,1.0922219377437585,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-09,23:00,30,9,30.0,1.1360536890617927,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-10,20:00,31,9,29.03225806451613,0.9827045353543059,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-10,21:00,31,12,38.70967741935484,0.9418695021283986,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-10,22:00,31,16,51.61290322580645,0.8676499010562416,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-10,23:00,31,14,45.16129032258064,0.9113538896823836,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-11,20:00,30,11,36.666666666666664,1.0912765495727959,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-11,21:00,30,13,43.333333333333336,1.046780405524226,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-11,22:00,30,11,36.666666666666664,1.1172332649634802,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-11,23:00,30,11,36.666666666666664,1.0946657600691474,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-12,20:00,31,6,19.35483870967742,1.41874430715651,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-12,21:00,31,6,19.35483870967742,1.3111662525392824,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-12,22:00,31,7,22.58064516129032,1.133833202374699,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-12,23:00,31,7,22.58064516129032,1.138322403848107,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-01,20:00,31,5,16.129032258064516,1.6263283113314204,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-01,21:00,31,7,22.58064516129032,1.48738808099734,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-01,22:00,31,11,35.483870967741936,1.3509514977027668,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-01,23:00,31,11,35.483870967741936,1.297560223636759,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
legacy_2009_start,Onda 3E legacy 2009-start binary-macro interactions,2023-02,20:00,28,6,21.428571428571427,1.2964103115054257,legacy_2009_start,2009-04-23,EXPERIMENT_ONLY
