iteration_id,iteration_label,month,cp,n_cp_rows,exact_bracket_rows,exact_bracket_pct,mae
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-05,21:00,31,9,29.03225806451613,1.0006405959930107
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-05,22:00,31,11,35.483870967741936,0.910678086532414
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-05,23:00,31,9,29.03225806451613,0.9339309592485744
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-06,20:00,30,9,30.0,1.4568362238125485
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-06,21:00,30,6,20.0,1.5169341937180931
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-06,22:00,30,6,20.0,1.4945086013120208
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-06,23:00,30,6,20.0,1.4727013841755379
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-07,20:00,31,7,22.58064516129032,1.1777797574275986
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-07,21:00,31,9,29.03225806451613,1.2528101382436634
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-07,22:00,31,9,29.03225806451613,1.0282607554725047
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-07,23:00,31,9,29.03225806451613,0.9955583963385719
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-08,20:00,31,12,38.70967741935484,1.1263746385583937
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-08,21:00,31,10,32.25806451612903,1.1507244945804667
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-08,22:00,31,14,45.16129032258064,1.002370919513246
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-08,23:00,31,13,41.935483870967744,0.9964363502086581
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-09,20:00,30,8,26.666666666666668,1.5377150663543835
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-09,21:00,30,9,30.0,1.6054257045551565
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-09,22:00,30,9,30.0,1.1688434822961957
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-09,23:00,30,8,26.666666666666668,1.1618766335477384
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-10,20:00,31,9,29.03225806451613,1.0132717312032933
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-10,21:00,31,8,25.806451612903224,1.0147378634189395
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-10,22:00,31,11,35.483870967741936,0.8921621570917896
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-10,23:00,31,7,22.58064516129032,0.9369999294815751
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-11,20:00,30,9,30.0,1.1088310496023297
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-11,21:00,30,11,36.666666666666664,0.9981755753631406
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-11,22:00,30,9,30.0,1.1133294134243565
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-11,23:00,30,8,26.666666666666668,1.127310711922694
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-12,20:00,31,7,22.58064516129032,1.397788028034918
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-12,21:00,31,8,25.806451612903224,1.225184568320336
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-12,22:00,31,11,35.483870967741936,1.0355756354404557
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2025-12,23:00,31,9,29.03225806451613,1.0421305018282225
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-01,20:00,31,4,12.903225806451612,1.8923463300705379
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-01,21:00,31,6,19.35483870967742,1.5349459367865634
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-01,22:00,31,9,29.03225806451613,1.4238268895315094
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-01,23:00,31,9,29.03225806451613,1.4030976616896196
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-02,20:00,28,7,25.0,1.8112965916017654
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-02,21:00,28,6,21.428571428571427,1.6547538522944618
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-02,22:00,28,7,25.0,1.5459887304193638
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-02,23:00,28,7,25.0,1.5771788644880869
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-03,20:00,31,6,19.35483870967742,1.6693741231379688
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-03,21:00,31,4,12.903225806451612,1.5853598577300492
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-03,22:00,31,5,16.129032258064516,1.584508085227783
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-03,23:00,31,5,16.129032258064516,1.585048462130615
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-04,20:00,30,10,33.33333333333333,1.1850885207713897
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-04,21:00,30,11,36.666666666666664,1.2880945476701051
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-04,22:00,30,9,30.0,1.218206677512114
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-04,23:00,30,9,30.0,1.155123224696167
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-05,20:00,31,9,29.03225806451613,1.1511673801453801
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-05,21:00,31,10,32.25806451612903,1.1474015236252602
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-05,22:00,31,9,29.03225806451613,1.060559967568689
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-05,23:00,31,8,25.806451612903224,1.0682109944494622
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-06,20:00,3,1,33.33333333333333,1.441148959214491
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-06,21:00,3,1,33.33333333333333,1.483701613604989
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-06,22:00,3,0,0.0,1.2640663755647334
onda3_b_cp_specific_holdout,Onda 3B CP-specific holdout 2025+,2026-06,23:00,3,1,33.33333333333333,1.2675044557645105
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-01,20:00,31,3,9.67741935483871,1.5870454284675988
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-01,21:00,31,10,32.25806451612903,1.402860973271206
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-01,22:00,31,11,35.483870967741936,1.254215309030545
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-01,23:00,31,12,38.70967741935484,1.1866432685408534
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-02,20:00,28,4,14.285714285714285,1.3992216243538316
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-02,21:00,28,6,21.428571428571427,1.2002929700107627
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-02,22:00,28,10,35.714285714285715,1.0064704202100336
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-02,23:00,28,11,39.285714285714285,1.0032299780020566
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-03,20:00,31,5,16.129032258064516,1.4872684440672452
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-03,21:00,31,6,19.35483870967742,1.4160139115740837
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-03,22:00,31,8,25.806451612903224,1.3173327870226332
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-03,23:00,31,7,22.58064516129032,1.3255699957374067
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-04,20:00,30,9,30.0,1.1503522409864735
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-04,21:00,30,6,20.0,1.2102983116464339
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-04,22:00,30,10,33.33333333333333,1.067004575931202
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-04,23:00,30,10,33.33333333333333,1.0594340511111693
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-05,20:00,31,11,35.483870967741936,1.1061457215030388
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-05,21:00,31,10,32.25806451612903,1.0766496810676078
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-05,22:00,31,9,29.03225806451613,1.0803672356912186
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-05,23:00,31,9,29.03225806451613,1.0847863231900479
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-06,20:00,30,11,36.666666666666664,0.8463862186916838
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-06,21:00,30,12,40.0,0.8429870411148198
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-06,22:00,30,10,33.33333333333333,0.8714839916270151
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-06,23:00,30,10,33.33333333333333,0.868507779898931
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-07,20:00,31,3,9.67741935483871,1.559591435842317
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-07,21:00,31,3,9.67741935483871,1.5508870638346226
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-07,22:00,31,6,19.35483870967742,1.2593025082825386
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-07,23:00,31,7,22.58064516129032,1.2331751053204785
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-08,20:00,31,8,25.806451612903224,1.2814604658603654
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-08,21:00,31,9,29.03225806451613,1.261090694751492
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-08,22:00,31,9,29.03225806451613,1.1005885917356513
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-08,23:00,31,9,29.03225806451613,1.0783760995319371
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-09,20:00,30,11,36.666666666666664,0.9605096976793981
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-09,21:00,30,13,43.333333333333336,0.9385919877377948
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-09,22:00,30,11,36.666666666666664,0.9774975051657666
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-09,23:00,30,11,36.666666666666664,0.9865101192739352
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-10,20:00,31,2,6.451612903225806,1.8597332487371139
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-10,21:00,31,5,16.129032258064516,1.2946250289396342
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-10,22:00,31,7,22.58064516129032,1.2444992252155267
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-10,23:00,31,7,22.58064516129032,1.2541686323522805
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-11,20:00,30,10,33.33333333333333,1.2178685719687623
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-11,21:00,30,8,26.666666666666668,1.0025321005280354
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-11,22:00,30,9,30.0,0.9432592879410824
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-11,23:00,30,9,30.0,0.9732322738982003
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-12,20:00,31,7,22.58064516129032,1.456286814157692
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-12,21:00,31,9,29.03225806451613,1.3130214691382138
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-12,22:00,31,8,25.806451612903224,1.3496001249005718
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2023-12,23:00,31,8,25.806451612903224,1.3641526945563596
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-01,20:00,31,6,19.35483870967742,2.117472625081026
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-01,21:00,31,8,25.806451612903224,1.6481532228661369
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-01,22:00,31,6,19.35483870967742,1.6292416380802097
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-01,23:00,31,7,22.58064516129032,1.6253145458652793
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-02,20:00,29,4,13.793103448275861,1.6340366833600577
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-02,21:00,29,6,20.689655172413794,1.5117248839586603
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-02,22:00,29,4,13.793103448275861,1.4669066742841246
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-02,23:00,29,5,17.24137931034483,1.4577593789975092
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-03,20:00,31,6,19.35483870967742,1.3975485144015154
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-03,21:00,31,6,19.35483870967742,1.441665814897091
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-03,22:00,31,6,19.35483870967742,1.3246882076575428
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-03,23:00,31,6,19.35483870967742,1.2941394758359521
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-04,20:00,30,9,30.0,1.0382013370999306
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-04,21:00,30,11,36.666666666666664,1.061947024228405
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-04,22:00,30,8,26.666666666666668,1.1486267318785721
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-04,23:00,30,9,30.0,1.199323521555765
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-05,20:00,31,6,19.35483870967742,1.2285585948681077
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-05,21:00,31,8,25.806451612903224,1.154020186327421
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-05,22:00,31,9,29.03225806451613,0.9561059622212296
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-05,23:00,31,9,29.03225806451613,0.9597635610274474
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-06,20:00,30,11,36.666666666666664,1.1263430864810142
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-06,21:00,30,11,36.666666666666664,1.1466094500644677
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-06,22:00,30,13,43.333333333333336,0.8878711519538055
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-06,23:00,30,12,40.0,0.8676553245726696
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-07,20:00,31,10,32.25806451612903,1.1239232412030304
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-07,21:00,31,12,38.70967741935484,1.0723599260774503
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-07,22:00,31,12,38.70967741935484,0.8875765192169102
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-07,23:00,31,12,38.70967741935484,0.8695409086825999
onda3_c_rolling_temporal,Onda 3C rolling temporal no-interaction,2024-08,20:00,31,7,22.58064516129032,1.11761674664469
